Obs#,Time,Timepoint,Date,configName,configAuthor,Treatment,Veg,gsw,gbw,gtw,E_apparent,VPcham,VPref,VPleaf,VPDleaf,H2O_r,H2O_s,H2O_leaf,leaf_area,leaf_width,flashID,Fo,Fm,Fv/Fm,Fs,Fm',PhiPS2,PS2/1,abs,ETR,TRANS,rh_s,rh_r,Tref,Tmeas,Tleaf,P_atm,flow,flow_s,leak_pct,Qamb,batt,match_time,match_date,rh_adj,type,gsw1sec,gsw2sec,gsw4sec,flr1sec,flr2sec,flr4sec,auto,flow_set,gsw_limit,gsw_period,aw,Bla,Blb,Blc,Bld,Ble,chamber,dark,flash_type,flash_intensity,modrate,flr_limit,flr_period,P1_dur,P2_dur,P3_dur,P1_Fmax,P2_ramp,P2_slp,P3_Fmax,P3_Pred,P3_DeltaF,v_humA,v_humB,v_flowIn,v_flowOut,v_temp,v_irt,v_pres,v_par,v_F,i_LED,b_rhr,m_rhr,span_rhr,b_rhs,m_rhs,span_rhs,z_flowIn,z_flowOut,z_quantum,z_flr,flashId,lciSerNum,lcpSerNum,lcfSerNum,lcrhSerNum,version,configUpdatedAt
88,10:01:11,11,10/17/24,Albany,M Sturchio,Control,Radish,0.378992,2.923121,0.335494,4.290597,0.849868,0.767243,2.135839,1.285971,7.518542,8.328219,20.930008,0.29853,1.8,PSF-00495_20241017100111_534,0,0,0,94.972374,111.783386,0.150389,0.5,0.8,117.272888,1,50.13,45.26,14.85,18.49,18.49,102.05,156.9,151.9,3.1,1949,3.683,9:53:48,10/17/24,-0.33,1,-0.003,-0.003,0.022,-0.25,-0.438,-0.978,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.496925,2.445089,1.661007,0.92334,0.409838,0.03944,0.452503,1.746378,94.972374,0.000287,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241017100111_534,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
15,13:08:20,15,10/16/24,Albany,M Sturchio,Control,Radish,0.45511,2.919971,0.393741,5.036483,0.787471,0.690826,2.065952,1.278481,6.814522,7.767867,20.379204,0.29853,1.8,PSF-00495_20241016130820_01c,0,0,0,83.874825,99.046471,0.153177,0.5,0.8,116.955345,1,42.3,37.11,16.31,17.96,17.96,101.38,156.5,157,-0.3,1909,3.844,13:02:11,10/16/24,-0.24,1,0,-0.001,0.023,-0.037,-0.049,-0.162,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.484508,2.434023,1.657731,0.936047,0.386465,0.017963,0.23224,1.712199,83.874825,0.000285,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016130820_01c,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
46,9:43:05,11,10/17/24,Albany,M Sturchio,Control,Radicchio,0.725132,2.92113,0.580925,5.89273,0.874497,0.760846,1.895773,1.021276,7.454451,8.567952,18.57399,0.29853,1.8,PSF-00495_20241017094305_80f,0,0,0,108.909134,128.793961,0.154393,0.5,0.8,112.875526,1,56.01,48.73,13.58,16.6,16.6,102.07,156.6,159,-1.5,1828,3.705,9:32:53,10/17/24,-0.52,1,-0.001,0.003,-9999,0.045,-0.361,-9999,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.502267,2.45343,1.658934,0.941053,0.431349,0.032514,0.340592,1.644041,108.909134,0.000285,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241017094305_80f,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
26,11:27:37,13,10/17/24,Albany,M Sturchio,Control,Radish,0.278106,2.922257,0.253939,3.533762,0.886204,0.818093,2.284991,1.398787,8.012368,8.679444,22.379108,0.29853,1.8,PSF-00495_20241017112737_c52,0,0,0,147.144913,174.018143,0.154428,0.5,0.8,114.215378,1,43.31,39.98,17.8,19.57,19.57,102.1,156.8,157.6,-0.5,1849,3.682,11:19:22,10/17/24,0,1,-0.004,0.003,0,-2.153,-3.592,-6.962,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.488524,2.43481,1.660106,0.937454,0.363936,0.019338,0.24252,1.661922,147.144913,0.000293,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241017112737_c52,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
21,13:16:37,15,10/17/24,Albany,M Sturchio,Control,Radish,0.316076,2.920036,0.285204,5.520708,0.859043,0.752407,2.800276,1.941233,7.368212,8.412481,27.422701,0.29853,1.8,PSF-00495_20241017131637_899,0,0,0,115.939018,137.156372,0.154695,0.5,0.8,120.086716,1,36.11,31.63,20.22,22.89,22.89,102.12,156.5,140.4,10.3,1941,3.639,13:09:19,10/17/24,-0.13,1,-0.006,-0.005,-0.008,-0.029,-0.072,-0.211,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.475431,2.424543,1.657799,0.894956,0.330243,0.029616,0.222894,1.738995,115.939018,0.000292,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241017131637_899,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
66,11:40:52,13,10/16/24,Albany,M Sturchio,AV,Radicchio,0.185052,2.921383,0.174028,2.771305,0.753215,0.700094,2.342411,1.589196,6.90811,7.432276,23.113523,0.29853,1.8,PSF-00495_20241016114052_feb,0,0,0,99.133369,117.851974,0.158831,0.5,0.8,131.216949,1,43.2,40.15,15.29,19.97,19.97,101.34,156.7,158.5,-1.2,2065,3.865,11:39:19,10/16/24,-0.18,1,0.011,0,-9999,-0.13,-0.215,-9999,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.489283,2.435371,1.659197,0.93988,0.402698,0.051098,0.452857,1.84376,99.133369,0.000276,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016114052_feb,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
10,9:14:40,11,10/17/24,Albany,M Sturchio,AV,Radish,0.414831,2.920601,0.363238,3.443993,0.762696,0.696162,1.718804,0.956108,6.819666,7.471442,16.837566,0.29853,1.8,PSF-00495_20241017091440_69d,0,0,0,117.053749,139.419434,0.16042,0.5,0.8,91.569733,1,51.08,46.62,12.9,15.07,15.07,102.08,156.6,158.8,-1.4,1427,3.744,9:10:24,10/17/24,-0.17,1,-0.004,-0.005,0.009,-0.176,-0.276,-0.176,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.499363,2.446564,1.658385,0.940496,0.443377,0.02339,0.126853,1.307236,117.053749,0.000273,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241017091440_69d,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
35,9:33:37,11,10/17/24,Albany,M Sturchio,AV,Radicchio,0.360778,2.92162,0.321124,3.974443,0.79555,0.718855,2.041429,1.245879,7.041933,7.793247,19.997934,0.29853,1.8,PSF-00495_20241017093337_5e7,0,0,0,83.805801,99.933388,0.161383,0.5,0.8,126.131126,1,52.94,47.83,13,17.77,17.77,102.08,156.7,159.1,-1.5,1954,3.672,9:32:53,10/17/24,-0.52,1,-0.007,-0.003,0.014,0.079,0.225,1.865,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.501102,2.449487,1.659443,0.941253,0.441621,0.051431,0.275141,1.75009,83.805801,0.000279,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241017093337_5e7,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
15,9:17:22,11,10/17/24,Albany,M Sturchio,AV,Radish,0.28853,2.919358,0.262579,1.883692,0.789753,0.753335,1.513833,0.72408,7.379447,7.736191,14.829066,0.29853,1.8,PSF-00495_20241017091722_113,0,0,0,208.249573,248.767731,0.162875,0.5,0.8,78.383652,1,52.68,50.25,12.96,13.11,13.11,102.09,156.4,158.8,-1.5,1203,3.738,9:10:24,10/17/24,-0.17,1,0.005,0.003,-9999,0.274,0.864,-9999,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.50461,2.448698,1.657097,0.94057,0.442303,0.002244,0.150458,1.119036,208.249573,0.000287,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241017091722_113,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
14,13:08:04,15,10/16/24,Albany,M Sturchio,Control,Radish,0.273229,2.920274,0.249852,3.053037,0.760555,0.701971,1.982491,1.221936,6.924737,7.502656,19.556696,0.29853,1.8,PSF-00495_20241016130804_f16,0,0,0,108.043671,129.106873,0.163145,0.5,0.8,119.326126,1,40.72,37.58,16.37,17.31,17.31,101.37,156.5,152.6,2.5,1829,3.844,13:02:11,10/16/24,-0.24,1,0.011,0.004,0.015,-0.366,-0.655,-1.252,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.48521,2.431816,1.658045,0.924875,0.385641,0.010343,0.22996,1.644703,108.043671,0.000288,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016130804_f16,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
9,9:14:24,11,10/17/24,Albany,M Sturchio,AV,Radish,0.301027,2.921534,0.272908,2.664202,0.746435,0.694993,1.730938,0.984503,6.807899,7.311808,16.955643,0.29853,1.8,PSF-00495_20241017091424_543,0,0,0,89.51104,106.99868,0.163438,0.5,0.8,96.318092,1,50.02,46.57,12.89,15.18,15.18,102.09,156.7,157.6,-0.6,1473,3.744,9:10:24,10/17/24,-0.17,1,-0.001,0.001,0.002,-0.048,0.138,0.623,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.499295,2.445145,1.659354,0.937466,0.443552,0.024653,0.124537,1.346139,89.51104,0.000286,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241017091424_543,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
41,9:37:00,11,10/17/24,Albany,M Sturchio,AV,Spinach,0.476128,2.921741,0.40941,4.221108,0.809194,0.727756,1.847999,1.038805,7.12903,7.926788,18.102816,0.29853,1.8,PSF-00495_20241017093700_c2f,0,0,0,145.994781,174.838547,0.164974,0.5,0.8,125.317276,1,52.99,47.65,13.24,16.2,16.2,102.08,156.7,159,-1.4,1899,3.711,9:32:53,10/17/24,-0.52,1,-0.007,-0.003,-0.02,-0.81,-1.767,-1.541,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.500786,2.449502,1.659569,0.941025,0.43728,0.031811,0.299437,1.703981,145.994781,0.000287,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241017093700_c2f,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
11,11:13:22,13,10/16/24,Albany,M Sturchio,AV,Radish,0.318093,2.921793,0.286863,3.699501,0.782164,0.711301,2.070618,1.288454,7.019355,7.718652,20.433542,0.29853,1.8,PSF-00495_20241016111322_ea7,0,0,0,94.188454,112.869141,0.165507,0.5,0.8,141.564133,1,45.35,41.24,15.12,17.99,17.99,101.33,156.7,157.7,-0.6,2138,3.9,11:06:51,10/16/24,-0.13,1,0,0.003,0.021,0.632,1.045,0.939,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.490948,2.438293,1.659623,0.937699,0.405472,0.031187,0.271474,1.905107,94.188454,0.000284,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016111322_ea7,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
76,13:47:16,15,10/16/24,Albany,M Sturchio,Control,Spinach,0.157928,2.92107,0.149827,1.94977,0.692059,0.654639,1.993906,1.301847,6.457183,6.826281,19.667351,0.29853,1.8,PSF-00495_20241016134716_980,0,0,0,109.927299,131.746536,0.165615,0.5,0.8,114.953415,1,40.48,38.29,14.99,17.4,17.4,101.38,156.6,158.4,-1.1,1735,3.797,13:37:36,10/16/24,-0.24,1,0.001,-0.001,0.024,-0.043,-0.256,-0.232,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.486544,2.431734,1.658871,0.939532,0.407671,0.026136,0.489909,1.566302,109.927299,0.000279,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016134716_980,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
70,11:42:25,13,10/16/24,Albany,M Sturchio,AV,Radicchio,0.1557,2.92065,0.14782,2.284069,0.75778,0.713976,2.300066,1.542286,7.045216,7.477456,22.696083,0.29853,1.8,PSF-00495_20241016114225_180,0,0,0,96.113205,115.223053,0.165851,0.5,0.8,129.809677,1,43.02,40.53,15.45,19.68,19.68,101.34,156.6,158.3,-1.1,1957,3.863,11:39:19,10/16/24,-0.18,1,-0.001,-0.004,0.035,0.125,0.311,1.288,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.489824,2.435098,1.658436,0.939383,0.400148,0.046119,0.462511,1.752457,96.113205,0.000293,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016114225_180,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
87,10:00:49,11,10/17/24,Albany,M Sturchio,Control,Radish,0.389743,2.922483,0.343883,4.455249,0.876381,0.790561,2.178733,1.302351,7.746746,8.5877,21.349501,0.29853,1.8,PSF-00495_20241017100049_1d6,0,0,0,73.356987,87.955711,0.165978,0.5,0.8,133.629425,1,51.8,46.73,14.82,18.81,18.81,102.05,156.8,158,-0.8,2013,3.683,9:53:48,10/17/24,-0.33,1,-0.003,-0.001,0.027,0.018,-0.061,0.116,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.499082,2.447335,1.660342,0.938515,0.410377,0.043279,0.450311,1.799556,73.356987,0.000272,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241017100049_1d6,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
31,11:22:18,13,10/16/24,Albany,M Sturchio,Control,Radish,0.320709,2.921455,0.288985,3.475789,0.789999,0.7234,1.992228,1.202229,7.137836,7.79497,19.657444,0.29853,1.8,PSF-00495_20241016112218_b53,0,0,0,98.648788,118.416306,0.166932,0.5,0.8,139.310379,1,45.33,41.5,15.28,17.38,17.38,101.35,156.7,155.9,0.5,2086,3.887,11:17:37,10/16/24,-0.22,1,0.001,0.001,0.054,0.007,1.262,10.754,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.491302,2.43835,1.659272,0.933208,0.402799,0.022791,0.337162,1.861395,98.648788,0.000284,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016112218_b53,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
48,11:39:21,13,10/17/24,Albany,M Sturchio,AV,Radicchio,0.111386,2.922804,0.107297,1.526863,0.790363,0.760924,2.221663,1.4313,7.45364,7.742017,21.762337,0.29853,1.8,PSF-00495_20241017113921_09d,0,0,0,145.207642,174.79277,0.169258,0.5,0.8,86.621452,1,39.24,37.78,17.55,19.12,19.12,102.09,156.8,158.4,-1,1279,3.663,11:29:59,10/17/24,-0.21,1,0.003,0.002,-9999,-0.286,0.011,-9999,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.48528,2.429503,1.660676,0.93953,0.367622,0.017124,0.325896,1.183172,145.207642,0.000289,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241017113921_09d,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
43,9:40:07,11,10/17/24,Albany,M Sturchio,AV,Spinach,0.335002,2.921975,0.300545,3.251406,0.801562,0.738854,1.891126,1.089564,7.239368,7.853791,18.529457,0.29853,1.8,PSF-00495_20241017094007_ec7,0,0,0,111.564514,134.70697,0.171798,0.5,0.8,128.59201,1,51.99,47.93,13.39,16.56,16.56,102.06,156.7,158.5,-1.1,1871,3.691,9:32:53,10/17/24,-0.52,1,-0.003,0,-0.01,-0.234,-0.487,-1.093,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.501149,2.448148,1.659813,0.939771,0.434745,0.03417,0.32081,1.680626,111.564514,0.000276,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241017094007_ec7,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
43,11:36:13,13,10/17/24,Albany,M Sturchio,Control,Spinach,0.229574,2.922833,0.212855,3.27519,0.850331,0.787212,2.396399,1.546068,7.710012,8.328214,23.470524,0.29853,1.8,PSF-00495_20241017113613_292,0,0,0,103.824379,125.403999,0.172081,0.5,0.8,136.609039,1,42.01,38.89,17.63,20.34,20.34,102.1,156.8,127,19,1985,3.667,11:29:59,10/17/24,-0.21,1,0.013,0.003,0.023,0.058,0.262,0.573,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.48693,2.433333,1.660707,0.862686,0.366454,0.029683,0.306376,1.775943,103.824379,0.000286,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241017113613_292,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
57,9:48:30,11,10/17/24,Albany,M Sturchio,Control,Spinach,0.137425,2.919847,0.131248,1.652284,0.812539,0.780622,2.07919,1.266651,7.648583,7.96131,20.372034,0.29853,1.8,PSF-00495_20241017094830_5c8,0,0,0,170.073517,205.517654,0.172463,0.5,0.8,141.781357,1,49.13,47.2,14.47,18.06,18.06,102.06,156.5,158.2,-1.1,2055,3.698,9:43:17,10/17/24,-0.43,1,-0.01,-0.003,-0.014,-1.556,-2.82,-6.096,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.499849,2.443971,1.657603,0.938936,0.416233,0.038886,0.376801,1.835269,170.073517,0.000285,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241017094830_5c8,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
9,11:22:08,13,10/17/24,Albany,M Sturchio,Control,Radicchio,0.121325,2.922898,0.116489,1.644861,0.876771,0.845088,2.295787,1.419016,8.278579,8.588953,22.489799,0.29853,1.8,PSF-00495_20241017112208_544,0,0,0,181.715729,219.700104,0.172892,0.5,0.8,112.460548,1,42,40.48,18.13,19.65,19.65,102.08,156.9,157.4,-0.4,1626,3.697,11:19:22,10/17/24,0,1,0.001,-0.001,-0.001,-3.182,-5.832,-18.791,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.489195,2.432939,1.660774,0.937132,0.359277,0.016673,0.196302,1.474618,181.715729,0.000288,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241017112208_544,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
25,11:27:17,13,10/17/24,Albany,M Sturchio,Control,Radish,0.328948,2.921616,0.295659,4.241108,0.903308,0.821539,2.34459,1.441283,8.046432,8.847306,22.963724,0.29853,1.8,PSF-00495_20241017112717_72a,0,0,0,66.964386,81.086754,0.174164,0.5,0.8,108.404541,1,44.12,40.13,17.82,19.99,19.99,102.1,156.7,157.9,-0.7,1556,3.682,11:19:22,10/17/24,0,1,0,0.003,0.02,0.119,-0.145,-0.527,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.488732,2.435914,1.659439,0.938198,0.36378,0.023787,0.239747,1.4157,66.964386,0.000297,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241017112717_72a,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
47,9:43:47,11,10/17/24,Albany,M Sturchio,Control,Radicchio,0.542053,2.920593,0.457199,4.776456,0.864228,0.772063,1.915951,1.051724,7.564775,8.467818,18.772749,0.29853,1.8,PSF-00495_20241017094347_6fb,0,0,0,109.401939,132.814407,0.17628,0.5,0.8,121.817062,1,54.96,49.1,13.69,16.77,16.77,102.06,156.6,159,-1.6,1728,3.703,9:43:17,10/17/24,-0.43,1,0.004,0.003,-0.002,-0.381,-0.88,-1.77,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.502779,2.451917,1.658376,0.941082,0.429477,0.03316,0.345818,1.559884,109.401939,0.000295,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241017094347_6fb,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
54,9:47:01,11,10/17/24,Albany,M Sturchio,Control,Spinach,0.085044,2.923222,0.08264,1.135587,0.83089,0.809015,2.212481,1.381592,7.926569,8.140888,21.677446,0.29853,1.8,PSF-00495_20241017094701_bf4,0,0,0,133.411652,162.004349,0.176493,0.5,0.8,136.057343,1,50.95,49.61,14.25,19.05,19.05,102.06,156.9,158.8,-1.2,1927,3.699,9:43:17,10/17/24,-0.43,1,0.01,0.002,-0.013,-0.16,-0.255,0.042,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.503381,2.446461,1.661112,0.940464,0.419883,0.052118,0.367359,1.727668,133.411652,0.000292,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241017094701_bf4,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
3,11:09:36,13,10/16/24,Albany,M Sturchio,AV,Radish,0.445064,2.921386,0.386224,5.041107,0.843516,0.74697,2.146821,1.303305,7.370363,8.322983,21.182718,0.29853,1.8,PSF-00495_20241016110936_292,0,0,0,96.467613,117.459656,0.178717,0.5,0.8,149.075424,1,48.97,43.36,15.1,18.57,18.57,101.35,156.7,158,-0.8,2085,3.906,11:06:51,10/16/24,-0.13,1,0.001,0.003,-0.004,-0.072,-0.121,-0.183,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.494092,2.44321,1.6592,0.938516,0.405773,0.037673,0.23964,1.860577,96.467613,0.000286,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016110936_292,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
13,11:14:40,13,10/16/24,Albany,M Sturchio,AV,Radish,0.341639,2.92036,0.305858,3.841148,0.775126,0.701462,2.030103,1.254977,6.922383,7.649329,20.034075,0.29853,1.8,PSF-00495_20241016111440_50a,0,0,0,101.593849,123.710274,0.178776,0.5,0.8,150.097916,1,45.03,40.75,15.09,17.68,17.68,101.33,156.5,157.5,-0.6,2099,3.898,11:06:51,10/16/24,-0.13,1,0,-0.002,0.021,0.008,0.081,1.259,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.490215,2.437853,1.658135,0.937166,0.405937,0.028086,0.281116,1.872017,101.593849,0.000296,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016111440_50a,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
8,9:14:06,11,10/17/24,Albany,M Sturchio,AV,Radish,0.29898,2.9225,0.271232,2.637407,0.744187,0.693296,1.724928,0.980741,6.790728,7.289199,16.895407,0.29853,1.8,PSF-00495_20241017091406_166,0,0,0,93.266129,113.572243,0.178795,0.5,0.8,114.70256,1,49.88,46.47,12.89,15.12,15.12,102.09,156.8,158.7,-1.2,1604,3.723,9:10:24,10/17/24,-0.17,1,0,0.002,0.011,-0.108,0.317,0.332,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.499146,2.444958,1.660359,0.940279,0.443616,0.024117,0.121778,1.455842,93.266129,0.000276,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241017091406_166,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
